"X1","X2","X3","X4","X5","X6","X7","X10","Indicatori de performanta financiara","Indicatori de performanță operațională și venituri"
-0.667892428748989,-0.47265004950382,-2.33103597336051,-2.11929323128854,-2.05318490761182,-1.84184705660975,-0.926384464721897,-0.707662266296719,-2.12044975653008,-0.364309617295761
1.79069300095553,1.20697114224579,-1.04036456103943,-0.6381100433413,-0.741791505513954,-0.649061628161498,0.854307412722838,1.97329345622638,-1.22096629262154,1.61127269251014
-0.854734344950122,-0.997912589218258,-0.774558907774406,-0.47272369260461,-0.60537111925661,-0.578408832748188,-1.02706772717174,-0.816394206804807,-0.344856557860328,-0.913597113841523
-0.844918831312058,-0.977051219209061,-0.918911635110358,-0.638627164972215,-0.755707364011488,-0.557628598803096,-1.17183875217148,-1.03482624664056,-0.515736834858355,-0.897550316589995
-0.651501597928934,-0.467732676259485,-0.704503313891896,-0.229191325531913,-0.533372186669975,-0.366450446508255,-0.722333559450991,-0.48394052827376,-0.295451006993544,-0.582677706035059
-0.849558171356376,-0.989999856781573,-1.23203351733596,-0.810062561947078,-1.02629011807951,-0.732182563941864,-1.21978209851853,-1.19973484889742,-0.769549170145208,-0.894578898426835
-0.690816687712722,-0.903163708836447,-0.471316403473766,-0.222816684192793,-0.58719688157232,-0.391386727242365,-0.214527469475657,-0.457488687307193,-0.234133245210627,-0.744684722171493
-0.339243193626506,-0.267694321309092,-1.7512987349849,-2.04870293655979,-1.59112500007814,-1.27662469330326,-1.15305479493602,-1.07121427812217,-1.85469965417856,-0.140019695239277
-0.832534512070702,-0.954947936164631,-0.785904775444636,-0.45054492043425,-0.618441392008039,-0.47450766302273,-0.88796943937613,-1.11964566931438,-0.352439110439884,-0.885911084033289
-0.42764799196544,-0.104652247203889,0.0300476120025863,0.638733489782473,0.152983439117928,-0.270861370360834,-2.31509422457843,-2.84070039749156,0.347039173798701,-0.572659162263432
-0.267051039965646,0.416353710271955,-0.78968255330125,-1.40102405438275,-0.528638311897459,-0.574252785959169,-0.779566068847843,-1.90939191361294,-1.01520031194732,0.129208637710196
0.00846832613781017,-0.237332668775534,1.45743096406376,1.28673158284279,1.51599270687,-0.233456949259669,3.00918760914185,1.5103192387011,1.55204490982716,0.0339415006762133
-0.361497342689335,-0.362119060688455,-1.18074648537281,-0.966897253120671,-0.819088817484771,-0.570096739170151,0.232943763096779,0.780682591978924,-0.829838670666042,-0.205351786338661
-0.483880823521321,-0.530657808368333,0.940705155153215,-0.735619391857129,-0.178832840087707,-0.449571382288621,1.42829990698856,-0.388273706784113,-0.215622467125902,-0.214867718891856
-0.648673753265805,-0.618868124707128,-0.994286701197073,-0.618468997693023,-0.77458196218909,-0.628281394216407,-1.02163638304011,-0.854356752629673,-0.610442344958718,-0.628159533769112
-0.690035115879656,-0.62032669849484,-1.76855317757751,-1.46688683593011,-1.52760769072322,-0.890112341924559,-1.03702742653409,-0.901813284941272,-1.44132199236921,-0.553868507449931
-0.515538306497432,-0.106385290330504,0.730899355596825,1.22012184782855,0.856133662688581,3.04150792048674,0.143042724552681,0.244791610208678,1.32304011517817,-0.533135417562982
-0.412568894106898,-0.727318733090893,-0.386372805151685,-0.232424931779549,-0.343024042427657,-0.333202072196108,-0.576009125327179,-0.705102842981311,-0.169437321806173,-0.560261143355506
1.37524398107987,0.329519384025981,0.295770540205053,1.99218763489367,2.55154245300025,0.913611964509379,0.816310355011892,1.68854086223471,2.12380651259991,0.597797130679722
-0.331630324541173,-0.431498472892887,0.953389664744766,1.01384458294357,1.0810079396112,1.17128686542851,-0.281017850227729,0.272134559292913,1.28407901148945,-0.521690988858634
-0.67228265233086,-0.592057571053895,-0.273889281459488,-0.0616471092242444,-0.137975354854162,-0.312421838251017,-0.543955254466434,-1.30953209911009,0.0362500737373327,-0.662831211458902
-0.50278442307963,-0.466563145403892,-1.36374435102167,-1.00201045028157,-1.03458435388826,-0.516068130912913,-0.408535975905664,-0.177426136040095,-0.958856700023523,-0.392930339020952
-0.325480799587514,0.18777722363917,0.123484316746837,0.619979850389718,0.14408956355571,0.493851238818531,0.634606189917106,1.52858025505226,0.42981331863926,-0.0958115518330832
-0.560029015433109,-0.756130119646087,0.137542563740794,0.336756802089868,0.286607068087601,0.119807027806885,-0.456872703556071,-0.19025340289179,0.520758726072089,-0.704639668060046
2.69424204280199,2.1305726123166,0.556479828252757,1.10158927053984,0.909560159317138,0.111494934228849,2.83909489785932,1.68854086223471,0.290181813973601,2.40961441839417
-0.404399671294994,-0.0867995955141573,-0.281550123615967,-0.393913717631378,-0.163701305683722,-0.432947195132547,-0.0370588587551202,-0.0574950435118401,-0.217294277948126,-0.19025969978356
-0.365619331123996,-0.327883868524667,0.0691439779294323,0.477780978214556,0.181182903930554,1.35830897093434,-0.116754334622267,0.455816732570126,0.505094074690147,-0.437440966088198
0.136448801933837,-0.436322939480469,-1.29229997881629,-1.03808128009232,-1.09337715784182,-0.599189066693279,-0.938483174921271,-0.72515612565936,-1.13341781920062,-0.0969092633506143
0.518947533369784,0.631001485188445,0.384732571111177,0.749662463831434,0.468061336767701,0.921924058087416,0.0710807674902323,0.0404263485161177,0.469356958948223,0.427905986971411
-0.854734364068807,-0.997912710664868,-0.684564066996401,-0.47272369260461,-0.60537111925661,-0.578408832748188,-1.02706772717174,-0.816394206804807,-0.340372457934695,-0.908880771608903
-0.0258688316945268,-0.365823182297549,0.697112434593874,1.47155468426245,1.34500168341941,1.20869128652968,-0.060751141798416,-0.712426009692673,1.53624588862077,-0.424639267201549
-0.169521849324105,-0.807849980270901,-0.563760407467374,-0.129875243416713,-0.390934321792842,0.81386684157294,-0.81411433479126,-0.795252164208555,-0.124967296783869,-0.553062320413634
-0.280701780885629,-0.12736276329899,0.632185794589686,1.00167626407291,0.802280859672792,0.680873344324355,-0.0350472498174819,0.409164207582738,1.01968806334019,-0.332339641556188
-0.663207012674395,-0.498789610636061,-1.14896000679161,-0.724976901008543,-0.874824864101304,-0.802835359355175,-0.710534355471221,-0.497702453639851,-0.73755409536754,-0.537145022076749
-0.412256877171584,-0.266063293334989,0.00959196017115114,-2.72053650627469,-2.26475467750431,-2.36135290523703,-0.496134839776687,-1.46892655113508,-2.48774071658409,0.0969741112581538
-0.587381735348236,-0.416899983121702,-0.0825261572123965,0.373041503192413,0.0477958515823681,1.02582522781287,-0.145529282914662,0.241046276090058,0.403202834319972,-0.57539899174705
-0.0645740354344105,-0.34853343564579,1.55861374284712,1.34046435082547,1.60465975072889,1.02166918102385,1.0563623549034,1.09805108308945,1.71214421490134,-0.251728931198859
-0.638778877967293,-0.569988293060303,-0.549143139596161,-0.241541594606053,-0.585231655974032,-0.254237183204761,-0.719193214387233,-0.413020382217247,-0.300613382830214,-0.612876520278087
-0.611570886495814,-0.571658183949649,-0.326906019276035,0.0277415144209181,-0.180549777350573,0.905299870931342,-0.614281102926269,-0.250875555137357,0.125748263700562,-0.659674201032621
-0.316451618335021,-0.458417114029139,-0.170989330923122,0.197156306504613,0.0653915305982705,0.273580759000562,0.0258352122406628,0.6633343729797,0.262893051722062,-0.393150312802027
-0.470821041147328,-0.555849478708476,0.230798777439473,0.695715824556954,0.340562934186018,1.47467828102685,-0.11681915313248,0.340378030965904,0.752409174386413,-0.622308775387184
1.52667677391275,1.10281731492857,3.15320199406966,2.3876260771021,2.63105327890478,-1.15609933642173,2.74274106486748,1.65287308731436,2.21589117774336,1.3245320667333
-0.606741124351268,-0.632615273741272,-0.35626589602233,0.0878680763957166,-0.169269054488408,0.435666583772275,-0.517963031871105,-0.190628606309756,0.137259395602879,-0.670492587213652
-0.445735223684417,-0.842505377705754,-0.80671639572706,-0.356754378708644,-0.628878871466886,-0.470351616233712,-0.742203785512774,-0.444728421065849,-0.388389765768272,-0.629909208468499
0.500564153223846,0.850525341501824,1.50656463758045,0.606812401454379,0.581632169137914,0.535411706708714,0.54809582999345,0.834283080259709,0.496779872291994,0.656880694397368
0.315495284728845,0.369596765370276,-0.030116069854576,0.153532947195439,0.0967672122300612,0.3276093672578,-0.0956190300508136,-0.12717567827686,0.0241662098958329,0.278579365227124
-0.616731784260436,-0.53943111148443,0.804655015913551,0.000311723220586699,-0.0625120972855618,-0.0838392648550109,0.715729908129976,0.499280028504807,0.20018111924613,-0.44009105140732
-0.625596927197672,-0.908147270483305,-0.770796170838256,-0.347350426087187,-0.572924986971163,-0.586720926326224,-0.919942845879371,-0.703752780682739,-0.323988087264415,-0.765084188059315
-0.796873958879148,-0.910052767796311,-1.04114668890357,-2.26091752387379,-1.74296971358785,-1.50105121991025,-1.69860984418666,-1.93283877720526,-1.85223233289381,-0.639023091427031
-0.804433678020843,-0.903803732471854,-0.879080770900839,-0.553509582945351,-0.696495280699055,-1.68391727862705,-1.12862715706997,-0.984743290403198,-0.530645144258979,-0.81419369606719
-0.432452517446101,-0.531670673096853,0.202950513199839,0.33164623584854,0.357430144595165,-0.00903042265268173,-0.194920987696808,0.157171562022183,0.50768013518214,-0.506826610420333
3.69738126950732,2.48980561276314,1.66654989491895,0.529196275184617,2.37308169840193,0.057466325971611,1.50897213075098,1.05264476945459,0.715115846554567,3.0651453589405
-0.217317987668262,0.592504124241996,-0.44526051558946,0.325862134643489,-0.291138807352943,-0.279173463938871,0.848399987809307,1.92035292395755,-0.0905097396101103,0.207433947487095
-0.149662315527701,-0.308682552229394,0.275715979585999,0.603620292621569,0.70577633684862,0.0449981856045561,0.586092887704396,0.643331340759415,0.761907952035751,-0.238654904297566
0.364630304566877,0.843238544893771,1.65948066230073,1.43676069798483,1.59118191033252,0.0325300452375012,0.755962086882743,0.834283080259709,1.42248907345216,0.492183466348102
-0.45957619551778,-0.0329987472246937,-1.28853974870022,-0.737065417158392,-0.788638361253843,-0.653217674950517,-0.343717465692873,-0.36502784502284,-0.791205768409858,-0.209401526470218
-0.368724205529325,0.120934831120442,0.512359794890838,0.398686905555204,0.620280825123322,-0.15864810705734,0.0411703777085923,0.431944415102072,0.587823436019641,-0.154040298298584
0.749513900740022,1.71970172770708,1.39326890418318,1.56291603116629,1.42676115839945,1.15050663148342,1.56582913981281,1.91132794174327,1.25962885206094,1.09595084040534
-0.0290616520497608,0.573202007260312,0.473754765699159,-2.33375825532967,-1.77242233179152,-2.32810453092489,1.18130562114116,1.83996224162792,-2.13823899700591,0.819423433419135
-0.74252450895916,-0.827557121697382,-0.349510015913787,0.0347162722206068,-0.197829240090232,1.02166918102385,-0.585731901859098,-0.316087249191966,0.18531712745012,-0.844321911096781
-0.52601955185759,-0.370674974372412,0.154536297045365,0.0668671923846634,0.293310853143979,-0.154492060268322,-0.102652955969422,0.308954744711294,0.345063685419721,-0.432964058514805
1.21159090732089,0.644158403697337,1.12461550331025,1.51332023623093,1.18151786860113,3.2825586342498,1.30407858484731,0.888888577695758,1.28671151363114,0.735975057207049
-0.734524486507399,-0.834210574233586,-1.01212272604764,-0.637094952732466,-0.820808097090425,-0.673997908895608,-0.714848139081935,-0.357503676480425,-0.58870205411957,-0.729861601791103
-0.624156143114017,-0.668607191120652,-0.637628874687582,-0.259142882710164,-0.55015507273879,-0.316577885040035,-0.630662305041771,-0.670935881732829,-0.286517518242314,-0.649329901390126
3.63908744373411,4.85704900983005,2.53686768938435,0.300369953504673,0.279469949615629,-0.129555779534212,1.61201344589994,0.254727800723728,-0.938750408593207,4.21060936424415
0.282184609081374,0.289073412219928,1.00098665755401,1.87620874467121,1.37816457259767,1.65338829295464,1.05548842257605,1.60578170832918,1.66165533086582,0.100970596417837
-0.0313176568516626,0.271832244212222,1.92018995034844,0.383364783157719,1.70829904968225,0.0325300452375012,1.58295687235628,1.78569174724363,1.25482987039058,0.272194664713877
-0.50838065329628,0.0044487077771452,0.0673340538335627,0.114068905695416,0.163973711474506,0.597752408543989,-0.285139413428845,-0.450798676363648,0.253288103643296,-0.318976560732941
0.618373488726552,-0.037370825189526,0.186723866838947,0.362935286627738,0.340136627798785,1.08400988285913,0.361910247209814,0.071816134465552,0.329938163164781,0.241079568965952
0.179731592366257,0.287934243016869,0.353327129181739,0.504760682069461,0.455051964928733,0.119807027806885,0.0518073187466154,0.199572898282801,0.423830785181334,0.163910055742691
2.00635176506953,2.32063655717667,0.423618364151523,0.619580836785616,0.656587138321736,0.319297273679763,0.523509498533426,-0.328177509329801,-0.0214650009487624,1.98948075754337
0.209114907789943,0.56721043874934,-0.903276598287728,-0.553180795735572,-0.719103573279126,-0.482819756600767,0.141196514572137,0.387023855892257,-0.832209841216129,0.4347576634176
0.161601152419719,0.086785258816798,0.249336711911711,0.702623548071154,0.38849897932186,0.95932847918858,0.0272634545863861,0.0269793260186759,0.543119965691262,0.0018934037428484
-0.444782157249037,-0.460250350609115,-0.126109731077756,0.286340635184476,0.00707187988768248,0.614376595700062,-0.467138614501152,-0.0473377509826315,0.292229876244908,-0.529616491247291
0.0459218295863336,0.06962363833873,0.533918447556321,0.226951450350056,0.415325831261307,1.36662106451237,-0.473354486118454,-0.267876960013918,0.416246826629665,-0.0428759320580651
2.84680914720179,1.2992705659478,1.56672831943761,-1.41060038088118,0.0101005291112663,-0.915048622658669,1.113581453574,-1.45378776322627,-1.23364045148185,2.36233342474822
-0.185895282141026,-0.118056916797455,-0.244256161324758,0.0841396932789952,-0.268277541751877,0.597752408543989,-0.532965164303803,-0.602270306214627,-0.0639108629974324,-0.23614901187001
0.703031024852158,0.368989532319605,-0.386084520842786,-1.4520977957077,-1.66233222080278,-2.0122449749595,-0.109029756301736,-0.341577631399997,-1.8787883547509,0.778206321194999
-0.345246460641736,-0.456058013627281,0.0212737417317502,0.283132565807502,0.130731182641481,0.169679589275105,-0.317566549503575,0.0319507713067187,0.32863768066952,-0.444981747766019
-0.508520028508194,0.00464970191691735,-0.383577700765405,-0.210367459744836,-0.181971579422279,-0.32904602540709,-0.591815901334933,-0.375077936575487,-0.160064310127943,-0.282807163115045
2.41835942168805,3.16772666286292,0.932502839860021,0.619580836785616,0.996226842435933,0.660093110379263,1.64777538256907,1.59138997722579,0.0666319430607391,2.70669787963688
